Calculated At,Created,From,Municipality ID,Municipality Name,Parameter ID,QC Status,Time Resolution,To,Value
2023-01-14T14:27:25.518000,2023-05-22T19:43:44.822367+00:00,2022-11-02T00:00:00.001000+01:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-11-03T00:00:00+01:00,2.2
2023-01-14T14:27:08.658000,2023-05-22T19:43:31.131425+00:00,2022-11-01T00:00:00.001000+01:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-11-02T00:00:00+01:00,0.9
2023-01-14T14:26:46.425000,2023-05-22T19:43:27.269294+00:00,2022-10-31T00:00:00.001000+01:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-11-01T00:00:00+01:00,0.4
2023-01-14T14:26:24.427000,2023-05-22T19:43:23.590712+00:00,2022-10-30T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-10-31T00:00:00+01:00,6.1
2023-01-14T14:26:02.210000,2023-05-22T19:43:10.252729+00:00,2022-10-29T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-10-30T00:00:00+02:00,3.9
2023-01-14T14:25:40.639000,2023-05-22T19:43:06.603597+00:00,2022-10-28T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-10-29T00:00:00+02:00,6.0
2023-01-14T14:25:18.487000,2023-05-22T19:43:02.218728+00:00,2022-10-27T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-10-28T00:00:00+02:00,2.3
2023-01-14T14:24:58.048000,2023-05-22T19:42:48.817508+00:00,2022-10-26T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-10-27T00:00:00+02:00,1.2
2023-01-14T14:24:36.211000,2023-05-22T19:42:45.202602+00:00,2022-10-25T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-10-26T00:00:00+02:00,1.6
2023-01-14T14:24:14.367000,2023-05-22T19:42:41.330601+00:00,2022-10-24T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-10-25T00:00:00+02:00,2.4
2023-01-14T14:23:52.713000,2023-05-22T19:42:26.141841+00:00,2022-10-23T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-10-24T00:00:00+02:00,3.1
2023-01-14T14:23:29.725000,2023-05-22T19:42:21.517484+00:00,2022-10-22T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-10-23T00:00:00+02:00,0.3
2023-01-14T14:23:11.093000,2023-05-22T19:42:17.078810+00:00,2022-10-21T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-10-22T00:00:00+02:00,0.1
2023-01-14T14:22:53.819000,2023-05-22T19:42:04.969490+00:00,2022-10-20T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-10-21T00:00:00+02:00,7.7
2023-01-14T14:22:38.692000,2023-05-22T19:42:01.169281+00:00,2022-10-19T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-10-20T00:00:00+02:00,8.9
2023-01-14T14:22:28.201000,2023-05-22T19:41:56.862067+00:00,2022-10-18T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-10-19T00:00:00+02:00,3.5
2023-01-14T14:22:15.611000,2023-05-22T19:41:42.585286+00:00,2022-10-17T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-10-18T00:00:00+02:00,1.8
2023-01-14T14:21:59.333000,2023-05-22T19:41:38.778426+00:00,2022-10-16T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-10-17T00:00:00+02:00,6.1
2023-01-14T14:21:44.035000,2023-05-22T19:41:35.011465+00:00,2022-10-15T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-10-16T00:00:00+02:00,0.9
2023-01-14T14:21:28.703000,2023-05-22T19:41:22.578959+00:00,2022-10-14T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-10-15T00:00:00+02:00,3.5
2023-01-14T14:21:12.771000,2023-05-22T19:41:18.871484+00:00,2022-10-13T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-10-14T00:00:00+02:00,1.2
2023-01-14T14:20:56.410000,2023-05-22T19:41:15.566778+00:00,2022-10-12T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-10-13T00:00:00+02:00,4.4
2023-01-14T14:20:41.624000,2023-05-22T19:41:02.380965+00:00,2022-10-11T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-10-12T00:00:00+02:00,5.7
2023-01-14T14:20:26.843000,2023-05-22T19:40:58.513474+00:00,2022-10-10T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-10-11T00:00:00+02:00,7.8
2023-01-14T14:20:11.364000,2023-05-22T19:40:54.157068+00:00,2022-10-09T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-10-10T00:00:00+02:00,7.3
2023-01-14T14:19:53.779000,2023-05-22T19:40:40.123435+00:00,2022-10-08T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-10-09T00:00:00+02:00,6.3
2023-01-14T14:19:38.399000,2023-05-22T19:40:36.776161+00:00,2022-10-07T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-10-08T00:00:00+02:00,6.7
2023-01-14T14:19:23.806000,2023-05-22T19:40:33.010958+00:00,2022-10-06T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-10-07T00:00:00+02:00,6.4
2023-01-14T14:19:07.493000,2023-05-22T19:40:19.169832+00:00,2022-10-05T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-10-06T00:00:00+02:00,0.5
2023-01-14T14:18:55.216000,2023-05-22T19:40:15.398370+00:00,2022-10-04T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-10-05T00:00:00+02:00,3.1
2023-01-14T14:18:47.953000,2023-05-22T19:40:11.454156+00:00,2022-10-03T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-10-04T00:00:00+02:00,5.2
2023-01-14T14:18:40.603000,2023-05-22T19:39:57.260681+00:00,2022-10-02T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-10-03T00:00:00+02:00,5.9
2023-01-14T14:18:33.035000,2023-05-22T19:39:53.128026+00:00,2022-10-01T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-10-02T00:00:00+02:00,0.3
2023-01-14T14:18:25.991000,2023-05-22T19:39:48.888293+00:00,2022-09-30T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-10-01T00:00:00+02:00,2.2
