time,level,year,sin_month,cos_month,sin_dayofyear,cos_dayofyear
2016-11-10,11.587958333333333,2016,-0.5000000000000004,0.8660254037844384,-0.7607200913564104,0.6490800741100398
2016-11-11,11.576572916666668,2016,-0.5000000000000004,0.8660254037844384,-0.7494423368521953,0.6620696215153815
2016-11-12,11.554052083333334,2016,-0.5000000000000004,0.8660254037844384,-0.7379428103031386,0.6748632518680403
2016-11-13,11.54021875,2016,-0.5000000000000004,0.8660254037844384,-0.7262249146041543,0.6874571793269664
2016-11-14,11.531584615384615,2016,-0.5000000000000004,0.8660254037844384,-0.7142921172691032,0.699847677146407
2016-11-15,11.580073684210525,2016,-0.5000000000000004,0.8660254037844384,-0.7021479494046978,0.7120310787787131
2016-11-16,11.636791666666667,2016,-0.5000000000000004,0.8660254037844384,-0.6897960046655887,0.7240037789593305
2016-11-17,11.623156250000001,2016,-0.5000000000000004,0.8660254037844384,-0.6772399381909491,0.7357622347736527
2016-11-18,11.61390625,2016,-0.5000000000000004,0.8660254037844384,-0.6644834655228552,0.7473029667054297
2016-11-19,11.603364583333333,2016,-0.5000000000000004,0.8660254037844384,-0.6515303615068021,0.75862255966641
2016-11-20,11.589916666666667,2016,-0.5000000000000004,0.8660254037844384,-0.6383844591746642,0.769717664006921
2016-11-21,11.575479166666668,2016,-0.5000000000000004,0.8660254037844384,-0.6250496486104377,0.7805849965070866
2016-11-22,11.562479166666668,2016,-0.5000000000000004,0.8660254037844384,-0.6115298757991053,0.7912213413483807
2016-11-23,11.5508125,2016,-0.5000000000000004,0.8660254037844384,-0.5978291414589552,0.801623551065242
2016-11-24,11.542229166666667,2016,-0.5000000000000004,0.8660254037844384,-0.5839514998576998,0.8117885474764613
2016-11-25,11.535302083333335,2016,-0.5000000000000004,0.8660254037844384,-0.5699010576127624,0.821713322596059
2016-11-26,11.5334375,2016,-0.5000000000000004,0.8660254037844384,-0.5556819724760489,0.8313949395234058
2016-11-27,11.52890625,2016,-0.5000000000000004,0.8660254037844384,-0.5412984521036173,0.8408305333122887
2016-11-28,11.515437499999999,2016,-0.5000000000000004,0.8660254037844384,-0.5267547528105542,0.8500173118187018
2016-11-29,11.511166666666666,2016,-0.5000000000000004,0.8660254037844384,-0.5120551783114646,0.8589525565270845
2016-11-30,11.513697916666667,2016,-0.5000000000000004,0.8660254037844384,-0.4972040784469378,0.8676336233547726
2016-12-01,11.518609375,2016,-2.4492935982947064e-16,1.0,-0.4822058478963526,0.8760579434344281
2016-12-02,11.516479166666668,2016,-2.4492935982947064e-16,1.0,-0.46706492487743034,0.8842230238742036
2016-12-03,11.504031249999999,2016,-2.4492935982947064e-16,1.0,-0.451785789832884,0.8921264484954345
2016-12-04,11.501291666666667,2016,-2.4492935982947064e-16,1.0,-0.4363729641045924,0.8997658785476209
2016-12-05,11.500760416666667,2016,-2.4492935982947064e-16,1.0,-0.42083100859565564,0.9071390534005044
2016-12-06,11.4975625,2016,-2.4492935982947064e-16,1.0,-0.4051645224207563,0.9142437912130223
2016-12-07,11.499885416666666,2016,-2.4492935982947064e-16,1.0,-0.3893781415452015,0.9210779895789526
2016-12-08,11.515572916666668,2016,-2.4492935982947064e-16,1.0,-0.37347653741307074,0.9276396261490467
2016-12-09,11.513291666666667,2016,-2.4492935982947064e-16,1.0,-0.3574644155648614,0.9339267592294762
2016-12-10,11.634822916666666,2016,-2.4492935982947064e-16,1.0,-0.34134651424503615,0.9399375283564133
2016-12-11,11.659354166666667,2016,-2.4492935982947064e-16,1.0,-0.3251276029999093,0.9456701548465688
2016-12-12,11.6388125,2016,-2.4492935982947064e-16,1.0,-0.30881248126625377,0.9511229423235357
2016-12-13,11.612546875,2016,-2.4492935982947064e-16,1.0,-0.29240597695107734,0.9562942772197719
2016-12-14,11.590041666666666,2016,-2.4492935982947064e-16,1.0,-0.27591294500296043,0.9611826292540837
2016-12-15,11.56790625,2016,-2.4492935982947064e-16,1.0,-0.2593382659754056,0.9657865518844574
2016-12-16,11.5573125,2016,-2.4492935982947064e-16,1.0,-0.2426868445825954,0.9701046827361175
2016-12-17,11.5460625,2016,-2.4492935982947064e-16,1.0,-0.22596360824801906,0.974135744004672
2016-12-18,11.54359375,2016,-2.4492935982947064e-16,1.0,-0.20917350564635637,0.9778785428342386
2016-12-19,11.537875,2016,-2.4492935982947064e-16,1.0,-0.19232150523909483,0.9813319716704275
2016-12-20,11.530614583333334,2016,-2.4492935982947064e-16,1.0,-0.17541259380427843,0.9844950085880858
2016-12-21,11.526166666666667,2016,-2.4492935982947064e-16,1.0,-0.15845177496083632,0.9873667175937016
